timestamp,city,cell_id,latitude,longitude,throughput_mbps,latency_ms,packet_loss_pct,rsrp_dbm,users_connected
2025-12-05 19:56:30,Chennai,CHE_C3,13.0,80.2,89.94,80.47,1.418,-89.4,127
2025-12-05 19:57:00,Chennai,CHE_C3,13.0,80.2,95.02,79.09,1.324,-83.1,145
2025-12-05 19:57:30,Chennai,CHE_C3,13.0,80.2,86.17,81.18,1.469,-76.0,183
2025-12-05 19:58:00,Chennai,CHE_C3,13.0,80.2,108.66,78.08,1.363,-88.3,126
2025-12-05 19:58:30,Chennai,CHE_C3,13.0,80.2,93.89,88.7,1.512,-83.0,136
2025-12-05 19:59:00,Chennai,CHE_C3,13.0,80.2,79.23,88.1,1.476,-84.2,135
2025-12-05 19:59:30,Chennai,CHE_C3,13.0,80.2,79.53,79.32,1.474,-83.0,153
2025-12-05 20:00:00,Chennai,CHE_C3,13.0,80.2,90.52,86.29,1.455,-83.6,170
2025-12-05 20:00:30,Chennai,CHE_C3,13.0,80.2,86.42,90.69,1.559,-82.8,127
2025-12-05 20:01:00,Chennai,CHE_C3,13.0,80.2,88.22,80.37,1.408,-82.0,136
2025-12-05 20:01:30,Chennai,CHE_C3,13.0,80.2,92.83,85.08,1.346,-80.4,183
2025-12-05 20:02:00,Chennai,CHE_C3,13.0,80.2,104.46,84.69,1.406,-85.7,170
2025-12-05 20:02:30,Chennai,CHE_C3,13.0,80.2,79.55,75.55,1.544,-86.3,181
2025-12-05 20:03:00,Chennai,CHE_C3,13.0,80.2,92.77,79.14,1.498,-83.1,138
2025-12-05 20:03:30,Chennai,CHE_C3,13.0,80.2,96.21,79.1,1.463,-88.0,145
2025-12-05 20:04:00,Chennai,CHE_C3,13.0,80.2,95.16,82.83,1.469,-90.1,126
2025-12-05 20:04:30,Chennai,CHE_C3,13.0,80.2,67.66,80.8,1.482,-82.0,156
2025-12-05 20:05:00,Chennai,CHE_C3,13.0,80.2,85.65,84.34,1.488,-80.7,124
2025-12-05 20:05:30,Chennai,CHE_C3,13.0,80.2,75.77,80.4,1.504,-82.3,139
2025-12-05 20:06:00,Chennai,CHE_C3,13.0,80.2,76.04,92.26,1.365,-84.4,136
2025-12-05 20:06:30,Chennai,CHE_C3,13.0,80.2,77.98,80.88,1.576,-82.4,134
2025-12-05 20:07:00,Chennai,CHE_C3,13.0,80.2,90.46,82.48,1.493,-89.1,173
2025-12-05 20:07:30,Chennai,CHE_C3,13.0,80.2,74.1,86.29,1.523,-86.2,124
2025-12-05 20:08:00,Chennai,CHE_C3,13.0,80.2,115.06,81.44,1.528,-89.2,127
2025-12-05 20:08:30,Chennai,CHE_C3,13.0,80.2,79.38,88.21,1.341,-86.2,154
2025-12-05 20:09:00,Chennai,CHE_C3,13.0,80.2,83.2,84.11,1.44,-81.8,126
2025-12-05 20:09:30,Chennai,CHE_C3,13.0,80.2,67.58,74.1,1.523,-87.1,187
2025-12-05 20:10:00,Chennai,CHE_C3,13.0,80.2,117.83,83.57,1.463,-86.2,152
2025-12-05 20:10:30,Chennai,CHE_C3,13.0,80.2,101.41,68.45,1.442,-85.3,131
2025-12-05 20:11:00,Chennai,CHE_C3,13.0,80.2,83.45,83.57,1.346,-84.3,172
2025-12-05 20:11:30,Chennai,CHE_C3,13.0,80.2,78.23,76.69,1.498,-80.4,147
2025-12-05 20:12:00,Chennai,CHE_C3,13.0,80.2,98.95,80.56,1.471,-91.6,140
2025-12-05 20:12:30,Chennai,CHE_C3,13.0,80.2,109.67,92.5,1.466,-84.1,131
2025-12-05 20:13:00,Chennai,CHE_C3,13.0,80.2,79.47,85.13,1.409,-85.7,166
2025-12-05 20:13:30,Chennai,CHE_C3,13.0,80.2,92.09,81.32,1.459,-87.0,176
2025-12-05 20:14:00,Chennai,CHE_C3,13.0,80.2,81.47,82.3,1.548,-84.8,129
2025-12-05 20:14:30,Chennai,CHE_C3,13.0,80.2,120.52,82.73,1.443,-86.3,151
2025-12-05 20:15:00,Chennai,CHE_C3,13.0,80.2,82.82,88.56,1.467,-83.3,177
2025-12-05 20:15:30,Chennai,CHE_C3,13.0,80.2,78.77,86.34,1.412,-81.8,166
2025-12-05 20:16:00,Chennai,CHE_C3,13.0,80.2,82.52,75.8,1.457,-86.9,146
2025-12-05 20:16:30,Chennai,CHE_C3,13.0,80.2,64.18,79.12,1.435,-88.9,134
2025-12-05 20:17:00,Chennai,CHE_C3,13.0,80.2,68.17,79.23,1.322,-80.3,176
2025-12-05 20:17:30,Chennai,CHE_C3,13.0,80.2,92.87,85.62,1.342,-90.9,141
2025-12-05 20:18:00,Chennai,CHE_C3,13.0,80.2,97.46,80.52,1.476,-85.1,171
2025-12-05 20:18:30,Chennai,CHE_C3,13.0,80.2,95.06,79.62,1.499,-80.3,120
2025-12-05 20:19:00,Chennai,CHE_C3,13.0,80.2,92.52,80.03,1.506,-88.9,172
2025-12-05 20:19:30,Chennai,CHE_C3,13.0,80.2,82.59,80.74,1.493,-80.2,161
2025-12-05 20:20:00,Chennai,CHE_C3,13.0,80.2,59.25,81.24,1.619,-81.9,143
2025-12-05 20:20:30,Chennai,CHE_C3,13.0,80.2,105.38,84.23,1.372,-84.0,172
2025-12-05 20:21:00,Chennai,CHE_C3,13.0,80.2,80.13,87.27,1.391,-78.7,185
2025-12-05 20:21:30,Chennai,CHE_C3,13.0,80.2,68.11,78.95,1.437,-84.3,166
2025-12-05 20:22:00,Chennai,CHE_C3,13.0,80.2,83.15,84.94,1.407,-86.5,166
2025-12-05 20:22:30,Chennai,CHE_C3,13.0,80.2,86.47,81.71,1.344,-86.4,178
2025-12-05 20:23:00,Chennai,CHE_C3,13.0,80.2,106.65,86.59,1.367,-82.9,138
2025-12-05 20:23:30,Chennai,CHE_C3,13.0,80.2,79.63,88.78,1.453,-86.0,168
2025-12-05 20:24:00,Chennai,CHE_C3,13.0,80.2,107.0,84.73,1.461,-78.2,170
2025-12-05 20:24:30,Chennai,CHE_C3,13.0,80.2,112.44,74.06,1.51,-88.5,171
2025-12-05 20:25:00,Chennai,CHE_C3,13.0,80.2,86.94,80.65,1.387,-87.0,166
2025-12-05 20:25:30,Chennai,CHE_C3,13.0,80.2,64.97,81.25,1.433,-79.3,138
2025-12-05 20:26:00,Chennai,CHE_C3,13.0,80.2,80.39,88.03,1.364,-79.8,125
2025-12-05 20:26:30,Chennai,CHE_C3,13.0,80.2,96.63,84.5,1.401,-82.7,152
2025-12-05 20:27:00,Chennai,CHE_C3,13.0,80.2,92.32,79.59,1.512,-80.3,180
2025-12-05 20:27:30,Chennai,CHE_C3,13.0,80.2,95.34,86.16,1.462,-86.2,159
2025-12-05 20:28:00,Chennai,CHE_C3,13.0,80.2,85.42,79.68,1.546,-89.6,155
2025-12-05 20:28:30,Chennai,CHE_C3,13.0,80.2,69.55,78.3,1.559,-86.1,181
2025-12-05 20:29:00,Chennai,CHE_C3,13.0,80.2,94.63,75.34,1.405,-88.7,142
2025-12-05 20:29:30,Chennai,CHE_C3,13.0,80.2,87.89,84.67,1.457,-79.8,168
2025-12-05 20:30:00,Chennai,CHE_C3,13.0,80.2,86.76,84.38,1.373,-81.3,185
2025-12-05 20:30:30,Chennai,CHE_C3,13.0,80.2,84.48,75.9,1.401,-82.0,153
2025-12-05 20:31:00,Chennai,CHE_C3,13.0,80.2,84.72,84.2,1.455,-91.4,182
2025-12-05 20:31:30,Chennai,CHE_C3,13.0,80.2,93.05,80.51,1.251,-84.9,134
2025-12-05 20:32:00,Chennai,CHE_C3,13.0,80.2,88.1,81.9,1.48,-82.3,135
2025-12-05 20:32:30,Chennai,CHE_C3,13.0,80.2,89.06,81.64,1.472,-80.2,138
2025-12-05 20:33:00,Chennai,CHE_C3,13.0,80.2,84.56,85.58,1.513,-78.2,185
2025-12-05 20:33:30,Chennai,CHE_C3,13.0,80.2,91.34,82.61,1.533,-80.4,137
2025-12-05 20:34:00,Chennai,CHE_C3,13.0,80.2,105.32,83.35,1.366,-89.3,185
2025-12-05 20:34:30,Chennai,CHE_C3,13.0,80.2,90.46,83.64,1.401,-80.4,170
2025-12-05 20:35:00,Chennai,CHE_C3,13.0,80.2,87.57,82.31,1.555,-81.4,123
2025-12-05 20:35:30,Chennai,CHE_C3,13.0,80.2,66.82,85.48,1.429,-84.7,163
2025-12-05 20:36:00,Chennai,CHE_C3,13.0,80.2,91.88,86.09,1.462,-90.3,163
2025-12-05 20:36:30,Chennai,CHE_C3,13.0,80.2,101.26,78.32,1.477,-94.2,171
2025-12-05 20:37:00,Chennai,CHE_C3,13.0,80.2,78.86,84.27,1.393,-91.9,157
2025-12-05 20:37:30,Chennai,CHE_C3,13.0,80.2,77.64,78.37,1.496,-92.7,188
2025-12-05 20:38:00,Chennai,CHE_C3,13.0,80.2,91.31,82.3,1.544,-87.8,174
2025-12-05 20:38:30,Chennai,CHE_C3,13.0,80.2,87.56,89.23,1.425,-80.8,160
2025-12-05 20:39:00,Chennai,CHE_C3,13.0,80.2,92.58,79.75,1.341,-78.0,180
2025-12-05 20:39:30,Chennai,CHE_C3,13.0,80.2,87.45,88.02,1.449,-83.8,126
2025-12-05 20:40:00,Chennai,CHE_C3,13.0,80.2,110.52,81.33,1.437,-89.4,173
2025-12-05 20:40:30,Chennai,CHE_C3,13.0,80.2,104.18,83.92,1.436,-87.1,133
2025-12-05 20:41:00,Chennai,CHE_C3,13.0,80.2,78.38,85.2,1.329,-86.8,136
2025-12-05 20:41:30,Chennai,CHE_C3,13.0,80.2,92.76,78.31,1.417,-85.1,182
2025-12-05 20:42:00,Chennai,CHE_C3,13.0,80.2,116.21,84.28,1.409,-87.4,140
2025-12-05 20:42:30,Chennai,CHE_C3,13.0,80.2,87.05,85.45,1.521,-88.8,157
2025-12-05 20:43:00,Chennai,CHE_C3,13.0,80.2,95.49,85.44,1.386,-87.6,173
2025-12-05 20:43:30,Chennai,CHE_C3,13.0,80.2,88.36,83.57,1.409,-81.0,163
2025-12-05 20:44:00,Chennai,CHE_C3,13.0,80.2,111.56,85.19,1.495,-91.5,121
2025-12-05 20:44:30,Chennai,CHE_C3,13.0,80.2,111.76,80.63,1.469,-87.0,149
2025-12-05 20:45:00,Chennai,CHE_C3,13.0,80.2,92.14,83.74,1.587,-80.0,178
2025-12-05 20:45:30,Chennai,CHE_C3,13.0,80.2,92.6,84.3,1.381,-86.2,178
2025-12-05 20:46:00,Chennai,CHE_C3,13.0,80.2,100.91,78.8,1.37,-84.9,123
2025-12-05 20:46:30,Chennai,CHE_C3,13.0,80.2,84.73,81.79,1.323,-86.8,189
2025-12-05 20:47:00,Chennai,CHE_C3,13.0,80.2,86.53,76.12,1.532,-86.6,172
2025-12-05 20:47:30,Chennai,CHE_C3,13.0,80.2,95.15,79.13,1.527,-85.1,146
2025-12-05 20:48:00,Chennai,CHE_C3,13.0,80.2,74.49,77.27,1.335,-81.2,172
2025-12-05 20:48:30,Chennai,CHE_C3,13.0,80.2,87.86,78.35,1.421,-83.6,141
2025-12-05 20:49:00,Chennai,CHE_C3,13.0,80.2,77.93,83.44,1.412,-82.4,133
2025-12-05 20:49:30,Chennai,CHE_C3,13.0,80.2,69.68,84.78,1.457,-86.4,143
2025-12-05 20:50:00,Chennai,CHE_C3,13.0,80.2,93.11,84.11,1.247,-83.5,157
2025-12-05 20:50:30,Chennai,CHE_C3,13.0,80.2,75.91,78.85,1.513,-80.5,165
2025-12-05 20:51:00,Chennai,CHE_C3,13.0,80.2,82.23,77.75,1.461,-79.7,124
2025-12-05 20:51:30,Chennai,CHE_C3,13.0,80.2,63.43,80.37,1.482,-93.7,149
2025-12-05 20:52:00,Chennai,CHE_C3,13.0,80.2,95.51,80.19,1.359,-86.2,148
2025-12-05 20:52:30,Chennai,CHE_C3,13.0,80.2,91.32,84.47,1.405,-84.8,175
2025-12-05 20:53:00,Chennai,CHE_C3,13.0,80.2,80.14,77.12,1.41,-85.5,172
2025-12-05 20:53:30,Chennai,CHE_C3,13.0,80.2,89.39,81.01,1.6,-81.4,152
2025-12-05 20:54:00,Chennai,CHE_C3,13.0,80.2,92.04,93.38,1.526,-83.7,152
2025-12-05 20:54:30,Chennai,CHE_C3,13.0,80.2,86.55,87.96,1.491,-85.3,174
2025-12-05 20:55:00,Chennai,CHE_C3,13.0,80.2,69.94,79.13,1.395,-82.3,179
2025-12-05 20:55:30,Chennai,CHE_C3,13.0,80.2,98.46,83.41,1.449,-82.4,137
2025-12-05 20:56:00,Chennai,CHE_C3,13.0,80.2,84.66,79.77,1.494,-87.5,135
2025-12-05 20:56:30,Chennai,CHE_C3,13.0,80.2,88.05,79.69,1.45,-81.8,138
2025-12-05 20:57:00,Chennai,CHE_C3,13.0,80.2,96.38,89.34,1.399,-78.3,171
2025-12-05 20:57:30,Chennai,CHE_C3,13.0,80.2,102.84,82.26,1.475,-82.9,154
2025-12-05 20:58:00,Chennai,CHE_C3,13.0,80.2,78.19,80.19,1.496,-84.6,137
2025-12-05 20:58:30,Chennai,CHE_C3,13.0,80.2,106.37,80.04,1.31,-79.3,129
2025-12-05 20:59:00,Chennai,CHE_C3,13.0,80.2,87.82,84.31,1.39,-86.0,130
2025-12-05 20:59:30,Chennai,CHE_C3,13.0,80.2,87.95,72.38,1.348,-86.7,138
2025-12-05 21:00:00,Chennai,CHE_C3,13.0,80.2,95.44,78.96,1.472,-85.8,122
2025-12-05 21:00:30,Chennai,CHE_C3,13.0,80.2,81.78,86.9,1.493,-94.0,149
2025-12-05 21:01:00,Chennai,CHE_C3,13.0,80.2,134.56,26.94,0.227,-85.1,86
2025-12-05 21:01:30,Chennai,CHE_C3,13.0,80.2,165.03,22.88,0.161,-86.5,91
2025-12-05 21:02:00,Chennai,CHE_C3,13.0,80.2,157.89,22.33,0.241,-80.5,97
2025-12-05 21:02:30,Chennai,CHE_C3,13.0,80.2,164.72,23.98,0.281,-84.8,52
2025-12-05 21:03:00,Chennai,CHE_C3,13.0,80.2,150.3,29.56,0.221,-84.4,98
2025-12-05 21:03:30,Chennai,CHE_C3,13.0,80.2,160.35,17.37,0.217,-80.9,56
2025-12-05 21:04:00,Chennai,CHE_C3,13.0,80.2,152.84,15.3,0.242,-84.9,86
2025-12-05 21:04:30,Chennai,CHE_C3,13.0,80.2,158.1,22.87,0.198,-88.7,100
2025-12-05 21:05:00,Chennai,CHE_C3,13.0,80.2,150.58,29.09,0.257,-83.1,99
2025-12-05 21:05:30,Chennai,CHE_C3,13.0,80.2,153.66,25.37,0.273,-83.2,59
2025-12-05 21:06:00,Chennai,CHE_C3,13.0,80.2,161.33,22.55,0.158,-87.4,108
2025-12-05 21:06:30,Chennai,CHE_C3,13.0,80.2,168.46,27.15,0.247,-89.2,91
2025-12-05 21:07:00,Chennai,CHE_C3,13.0,80.2,179.28,23.87,0.179,-84.1,75
2025-12-05 21:07:30,Chennai,CHE_C3,13.0,80.2,169.87,18.65,0.289,-86.4,109
2025-12-05 21:08:00,Chennai,CHE_C3,13.0,80.2,163.79,19.74,0.219,-82.4,65
2025-12-05 21:08:30,Chennai,CHE_C3,13.0,80.2,142.3,26.09,0.162,-90.5,46
2025-12-05 21:09:00,Chennai,CHE_C3,13.0,80.2,166.96,26.19,0.217,-78.5,46
2025-12-05 21:09:30,Chennai,CHE_C3,13.0,80.2,157.68,21.5,0.176,-92.1,80
2025-12-05 21:10:00,Chennai,CHE_C3,13.0,80.2,164.84,23.83,0.15,-86.9,85
2025-12-05 21:10:30,Chennai,CHE_C3,13.0,80.2,176.68,29.15,0.233,-94.2,56
2025-12-05 21:11:00,Chennai,CHE_C3,13.0,80.2,154.75,22.73,0.281,-85.4,61
2025-12-05 21:11:30,Chennai,CHE_C3,13.0,80.2,167.67,29.21,0.349,-86.9,103
2025-12-05 21:12:00,Chennai,CHE_C3,13.0,80.2,144.78,29.15,0.221,-82.6,79
2025-12-05 21:12:30,Chennai,CHE_C3,13.0,80.2,160.59,22.05,0.316,-83.5,106
2025-12-05 21:13:00,Chennai,CHE_C3,13.0,80.2,156.76,15.83,0.362,-84.6,77
2025-12-05 21:13:30,Chennai,CHE_C3,13.0,80.2,152.15,13.8,0.276,-79.2,80
2025-12-05 21:14:00,Chennai,CHE_C3,13.0,80.2,175.78,27.14,0.26,-85.3,54
2025-12-05 21:14:30,Chennai,CHE_C3,13.0,80.2,177.55,20.84,0.325,-79.3,54
2025-12-05 21:15:00,Chennai,CHE_C3,13.0,80.2,149.43,17.22,0.161,-81.0,67
2025-12-05 21:15:30,Chennai,CHE_C3,13.0,80.2,160.13,16.66,0.143,-82.1,99
2025-12-05 21:16:00,Chennai,CHE_C3,13.0,80.2,169.93,21.17,0.232,-81.3,89
2025-12-05 21:16:30,Chennai,CHE_C3,13.0,80.2,162.24,21.82,0.199,-85.8,47
2025-12-05 21:17:00,Chennai,CHE_C3,13.0,80.2,156.01,21.87,0.242,-85.6,97
2025-12-05 21:17:30,Chennai,CHE_C3,13.0,80.2,168.29,22.07,0.25,-87.4,69
2025-12-05 21:18:00,Chennai,CHE_C3,13.0,80.2,156.6,20.0,0.23,-85.0,48
2025-12-05 21:18:30,Chennai,CHE_C3,13.0,80.2,157.61,23.74,0.275,-83.2,52
2025-12-05 21:19:00,Chennai,CHE_C3,13.0,80.2,137.5,21.14,0.161,-84.8,56
2025-12-05 21:19:30,Chennai,CHE_C3,13.0,80.2,138.24,15.43,0.241,-76.6,65
2025-12-05 21:20:00,Chennai,CHE_C3,13.0,80.2,178.66,22.45,0.164,-84.7,78
2025-12-05 21:20:30,Chennai,CHE_C3,13.0,80.2,146.6,29.41,0.199,-84.9,41
2025-12-05 21:21:00,Chennai,CHE_C3,13.0,80.2,160.23,17.17,0.319,-85.9,75
2025-12-05 21:21:30,Chennai,CHE_C3,13.0,80.2,175.14,22.52,0.36,-87.8,68
2025-12-05 21:22:00,Chennai,CHE_C3,13.0,80.2,159.56,15.05,0.251,-80.2,101
2025-12-05 21:22:30,Chennai,CHE_C3,13.0,80.2,172.56,17.83,0.433,-83.4,61
2025-12-05 21:23:00,Chennai,CHE_C3,13.0,80.2,150.53,22.74,0.233,-84.6,88
2025-12-05 21:23:30,Chennai,CHE_C3,13.0,80.2,164.42,25.35,0.34,-89.4,60
2025-12-05 21:24:00,Chennai,CHE_C3,13.0,80.2,152.12,22.52,0.314,-87.2,100
2025-12-05 21:24:30,Chennai,CHE_C3,13.0,80.2,174.19,21.16,0.112,-85.4,40
2025-12-05 21:25:00,Chennai,CHE_C3,13.0,80.2,176.28,23.12,0.146,-86.6,107
2025-12-05 21:25:30,Chennai,CHE_C3,13.0,80.2,139.01,14.93,0.253,-89.6,66
2025-12-05 21:26:00,Chennai,CHE_C3,13.0,80.2,171.26,25.04,0.376,-86.3,44
2025-12-05 21:26:30,Chennai,CHE_C3,13.0,80.2,149.17,21.18,0.206,-85.4,89
2025-12-05 21:27:00,Chennai,CHE_C3,13.0,80.2,164.11,23.19,0.205,-83.6,104
2025-12-05 21:27:30,Chennai,CHE_C3,13.0,80.2,150.73,11.98,0.299,-85.6,71
2025-12-05 21:28:00,Chennai,CHE_C3,13.0,80.2,193.89,20.58,0.209,-83.7,100
2025-12-05 21:28:30,Chennai,CHE_C3,13.0,80.2,145.37,29.31,0.112,-78.3,49
2025-12-05 21:29:00,Chennai,CHE_C3,13.0,80.2,152.03,21.65,0.254,-83.7,64
2025-12-05 21:29:31,Chennai,CHE_C3,13.0,80.2,179.67,25.63,0.2,-76.2,43
2025-12-05 21:30:00,Chennai,CHE_C3,13.0,80.2,170.97,26.64,0.086,-87.5,46
2025-12-05 21:30:30,Chennai,CHE_C3,13.0,80.2,176.06,14.96,0.203,-76.8,99
2025-12-05 21:31:00,Chennai,CHE_C3,13.0,80.2,148.44,14.27,0.127,-90.1,65
2025-12-05 21:31:30,Chennai,CHE_C3,13.0,80.2,163.17,19.76,0.283,-87.2,89
2025-12-05 21:32:00,Chennai,CHE_C3,13.0,80.2,186.48,22.32,0,-80.1,77
2025-12-05 21:32:30,Chennai,CHE_C3,13.0,80.2,166.78,22.58,0.141,-82.1,78
2025-12-05 21:33:00,Chennai,CHE_C3,13.0,80.2,149.63,26.54,0.228,-79.5,94
2025-12-05 21:33:30,Chennai,CHE_C3,13.0,80.2,169.46,23.85,0.302,-85.5,55
2025-12-05 21:34:00,Chennai,CHE_C3,13.0,80.2,172.82,17.02,0.229,-83.1,48
2025-12-05 21:34:30,Chennai,CHE_C3,13.0,80.2,184.62,15.18,0.206,-85.2,41
2025-12-05 21:35:00,Chennai,CHE_C3,13.0,80.2,156.98,23.56,0.281,-85.6,43
2025-12-05 21:35:30,Chennai,CHE_C3,13.0,80.2,169.49,16.8,0.359,-85.1,70
2025-12-05 21:36:00,Chennai,CHE_C3,13.0,80.2,167.66,28.79,0.273,-82.4,103
2025-12-05 21:36:30,Chennai,CHE_C3,13.0,80.2,162.09,19.53,0.137,-82.5,49
2025-12-05 21:37:00,Chennai,CHE_C3,13.0,80.2,165.72,21.86,0.07,-87.3,74
2025-12-05 21:37:30,Chennai,CHE_C3,13.0,80.2,169.56,28.66,0.227,-81.6,79
2025-12-05 21:38:00,Chennai,CHE_C3,13.0,80.2,142.68,24.55,0.372,-82.3,102
2025-12-05 21:38:30,Chennai,CHE_C3,13.0,80.2,155.69,13.82,0.33,-89.2,47
2025-12-05 21:39:00,Chennai,CHE_C3,13.0,80.2,140.89,27.28,0.333,-86.2,108
2025-12-05 21:39:30,Chennai,CHE_C3,13.0,80.2,168.48,21.92,0.212,-90.4,69
2025-12-05 21:40:00,Chennai,CHE_C3,13.0,80.2,158.79,23.23,0.325,-91.8,78
2025-12-05 21:40:30,Chennai,CHE_C3,13.0,80.2,170.56,19.96,0.195,-91.7,41
2025-12-05 21:41:00,Chennai,CHE_C3,13.0,80.2,159.63,27.7,0.239,-88.9,48
2025-12-05 21:41:30,Chennai,CHE_C3,13.0,80.2,170.03,18.88,0.172,-80.3,79
2025-12-05 21:42:00,Chennai,CHE_C3,13.0,80.2,170.11,30.27,0.203,-78.3,106
2025-12-05 21:42:30,Chennai,CHE_C3,13.0,80.2,160.95,22.63,0.223,-83.7,69
2025-12-05 21:43:00,Chennai,CHE_C3,13.0,80.2,154.28,22.47,0.37,-82.8,48
2025-12-05 21:43:30,Chennai,CHE_C3,13.0,80.2,151.69,20.14,0.177,-81.5,92
2025-12-05 21:44:00,Chennai,CHE_C3,13.0,80.2,162.97,25.55,0.148,-88.7,70
2025-12-05 21:44:30,Chennai,CHE_C3,13.0,80.2,170.14,16.86,0.254,-89.5,76
2025-12-05 21:45:00,Chennai,CHE_C3,13.0,80.2,154.92,15.76,0.156,-82.0,66
2025-12-05 21:45:30,Chennai,CHE_C3,13.0,80.2,155.56,19.88,0.285,-86.4,97
2025-12-05 21:46:00,Chennai,CHE_C3,13.0,80.2,139.8,26.48,0.2,-85.4,48
2025-12-05 21:46:30,Chennai,CHE_C3,13.0,80.2,149.92,19.61,0.311,-88.3,59
2025-12-05 21:47:00,Chennai,CHE_C3,13.0,80.2,171.62,22.4,0.331,-81.2,106
2025-12-05 21:47:30,Chennai,CHE_C3,13.0,80.2,140.7,15.52,0.152,-83.5,74
2025-12-05 21:48:00,Chennai,CHE_C3,13.0,80.2,157.94,18.14,0.171,-81.0,101
2025-12-05 21:48:30,Chennai,CHE_C3,13.0,80.2,152.95,24.5,0.266,-93.1,86
2025-12-05 21:49:00,Chennai,CHE_C3,13.0,80.2,162.7,23.28,0.182,-81.4,97
2025-12-05 21:49:30,Chennai,CHE_C3,13.0,80.2,158.64,20.47,0.185,-83.9,65
2025-12-05 21:50:00,Chennai,CHE_C3,13.0,80.2,158.26,20.9,0.37,-82.3,92
2025-12-05 21:50:30,Chennai,CHE_C3,13.0,80.2,123.79,19.13,0.296,-88.0,67
2025-12-05 21:51:00,Chennai,CHE_C3,13.0,80.2,147.38,16.21,0.263,-85.2,101
2025-12-05 21:51:30,Chennai,CHE_C3,13.0,80.2,141.62,16.1,0.248,-86.3,106
2025-12-05 21:52:00,Chennai,CHE_C3,13.0,80.2,155.64,21.13,0.24,-88.1,71
2025-12-05 21:52:30,Chennai,CHE_C3,13.0,80.2,158.93,31.39,0.236,-92.1,99
2025-12-05 21:53:01,Chennai,CHE_C3,13.0,80.2,151.11,20.03,0.21,-84.0,84
2025-12-05 21:53:30,Chennai,CHE_C3,13.0,80.2,169.19,27.91,0.267,-86.0,97
2025-12-05 21:54:00,Chennai,CHE_C3,13.0,80.2,160.73,21.69,0.282,-83.0,108
2025-12-05 21:54:31,Chennai,CHE_C3,13.0,80.2,151.64,29.46,0.203,-84.6,84
2025-12-05 21:55:01,Chennai,CHE_C3,13.0,80.2,160.92,26.22,0.173,-87.5,54
2025-12-05 21:55:31,Chennai,CHE_C3,13.0,80.2,165.87,22.22,0.25,-80.2,99
2025-12-05 21:56:01,Chennai,CHE_C3,13.0,80.2,176.75,25.37,0.279,-89.2,43
2025-12-05 21:56:31,Chennai,CHE_C3,13.0,80.2,137.32,21.08,0.169,-88.4,91
2025-12-05 21:57:01,Chennai,CHE_C3,13.0,80.2,150.7,19.87,0.383,-85.6,87
2025-12-05 21:57:31,Chennai,CHE_C3,13.0,80.2,162.94,17.03,0.184,-82.4,103
2025-12-05 21:58:01,Chennai,CHE_C3,13.0,80.2,154.73,24.32,0.206,-85.8,83
2025-12-05 21:58:31,Chennai,CHE_C3,13.0,80.2,153.62,32.53,0.22,-78.3,77
2025-12-05 21:59:01,Chennai,CHE_C3,13.0,80.2,169.33,22.3,0.252,-81.9,43
2025-12-05 21:59:31,Chennai,CHE_C3,13.0,80.2,144.43,16.15,0.321,-91.1,87
