timestamp,city,cell_id,latitude,longitude,throughput_mbps,latency_ms,packet_loss_pct,rsrp_dbm,users_connected
2025-12-05 20:07:30,Bangalore,BLR_C1,12.9716,77.5946,105.8,83.76,1.388,-90.5,122
2025-12-05 20:08:00,Bangalore,BLR_C1,12.9716,77.5946,96.05,73.38,1.5,-81.1,175
2025-12-05 20:08:30,Bangalore,BLR_C1,12.9716,77.5946,97.42,82.56,1.485,-81.0,181
2025-12-05 20:09:00,Bangalore,BLR_C1,12.9716,77.5946,86.97,83.57,1.437,-82.8,153
2025-12-05 20:09:30,Bangalore,BLR_C1,12.9716,77.5946,75.07,79.23,1.4,-81.4,138
2025-12-05 20:10:00,Bangalore,BLR_C1,12.9716,77.5946,102.37,82.43,1.482,-76.5,177
2025-12-05 20:10:30,Bangalore,BLR_C1,12.9716,77.5946,94.38,87.61,1.31,-80.1,131
2025-12-05 20:11:00,Bangalore,BLR_C1,12.9716,77.5946,82.64,80.79,1.423,-84.3,123
2025-12-05 20:11:30,Bangalore,BLR_C1,12.9716,77.5946,82.73,89.3,1.497,-87.0,177
2025-12-05 20:12:00,Bangalore,BLR_C1,12.9716,77.5946,82.28,85.71,1.454,-83.9,172
2025-12-05 20:12:30,Bangalore,BLR_C1,12.9716,77.5946,95.93,84.89,1.611,-80.7,175
2025-12-05 20:13:00,Bangalore,BLR_C1,12.9716,77.5946,71.69,87.05,1.411,-74.8,133
2025-12-05 20:13:30,Bangalore,BLR_C1,12.9716,77.5946,67.25,82.68,1.522,-85.8,183
2025-12-05 20:14:00,Bangalore,BLR_C1,12.9716,77.5946,74.0,91.66,1.456,-83.6,180
2025-12-05 20:14:30,Bangalore,BLR_C1,12.9716,77.5946,78.32,81.98,1.523,-83.0,169
2025-12-05 20:15:00,Bangalore,BLR_C1,12.9716,77.5946,87.75,85.94,1.533,-74.6,144
2025-12-05 20:15:30,Bangalore,BLR_C1,12.9716,77.5946,78.0,79.29,1.486,-84.3,136
2025-12-05 20:16:00,Bangalore,BLR_C1,12.9716,77.5946,90.84,86.65,1.385,-84.0,180
2025-12-05 20:16:30,Bangalore,BLR_C1,12.9716,77.5946,88.08,84.69,1.465,-88.0,140
2025-12-05 20:17:00,Bangalore,BLR_C1,12.9716,77.5946,96.71,85.67,1.278,-78.8,174
2025-12-05 20:17:30,Bangalore,BLR_C1,12.9716,77.5946,103.32,77.27,1.336,-79.9,175
2025-12-05 20:18:00,Bangalore,BLR_C1,12.9716,77.5946,66.25,84.99,1.375,-84.0,132
2025-12-05 20:18:30,Bangalore,BLR_C1,12.9716,77.5946,88.72,87.56,1.378,-88.2,182
2025-12-05 20:19:00,Bangalore,BLR_C1,12.9716,77.5946,95.37,78.98,1.373,-82.5,153
2025-12-05 20:19:30,Bangalore,BLR_C1,12.9716,77.5946,65.12,80.28,1.463,-89.2,153
2025-12-05 20:20:00,Bangalore,BLR_C1,12.9716,77.5946,86.72,83.46,1.518,-78.6,153
2025-12-05 20:20:30,Bangalore,BLR_C1,12.9716,77.5946,86.87,76.85,1.366,-90.1,174
2025-12-05 20:21:00,Bangalore,BLR_C1,12.9716,77.5946,69.73,79.12,1.401,-80.0,140
2025-12-05 20:21:30,Bangalore,BLR_C1,12.9716,77.5946,88.15,78.51,1.449,-86.9,132
2025-12-05 20:22:00,Bangalore,BLR_C1,12.9716,77.5946,84.26,85.83,1.523,-82.0,123
2025-12-05 20:22:30,Bangalore,BLR_C1,12.9716,77.5946,107.48,83.25,1.391,-82.8,185
2025-12-05 20:23:00,Bangalore,BLR_C1,12.9716,77.5946,82.21,85.09,1.528,-77.3,135
2025-12-05 20:23:30,Bangalore,BLR_C1,12.9716,77.5946,78.94,77.98,1.465,-84.7,162
2025-12-05 20:24:00,Bangalore,BLR_C1,12.9716,77.5946,90.19,81.65,1.56,-79.8,161
2025-12-05 20:24:30,Bangalore,BLR_C1,12.9716,77.5946,113.91,78.93,1.412,-81.6,130
2025-12-05 20:25:00,Bangalore,BLR_C1,12.9716,77.5946,101.06,83.93,1.479,-82.6,176
2025-12-05 20:25:30,Bangalore,BLR_C1,12.9716,77.5946,91.6,83.21,1.503,-85.0,158
2025-12-05 20:26:00,Bangalore,BLR_C1,12.9716,77.5946,93.51,82.03,1.445,-87.3,122
2025-12-05 20:26:30,Bangalore,BLR_C1,12.9716,77.5946,80.9,79.25,1.51,-85.6,163
2025-12-05 20:27:00,Bangalore,BLR_C1,12.9716,77.5946,84.37,84.58,1.4,-84.5,167
2025-12-05 20:27:30,Bangalore,BLR_C1,12.9716,77.5946,113.45,79.98,1.376,-79.1,140
2025-12-05 20:28:00,Bangalore,BLR_C1,12.9716,77.5946,82.76,79.45,1.511,-78.6,176
2025-12-05 20:28:30,Bangalore,BLR_C1,12.9716,77.5946,88.85,74.9,1.444,-88.3,176
2025-12-05 20:29:00,Bangalore,BLR_C1,12.9716,77.5946,82.71,79.84,1.412,-81.7,157
2025-12-05 20:29:30,Bangalore,BLR_C1,12.9716,77.5946,98.42,77.49,1.557,-85.7,172
2025-12-05 20:30:00,Bangalore,BLR_C1,12.9716,77.5946,81.54,80.25,1.51,-86.8,161
2025-12-05 20:30:30,Bangalore,BLR_C1,12.9716,77.5946,86.67,84.86,1.51,-80.0,137
2025-12-05 20:31:00,Bangalore,BLR_C1,12.9716,77.5946,75.79,82.79,1.419,-80.8,164
2025-12-05 20:31:30,Bangalore,BLR_C1,12.9716,77.5946,88.01,79.28,1.424,-86.4,135
2025-12-05 20:32:00,Bangalore,BLR_C1,12.9716,77.5946,61.95,76.53,1.383,-87.5,166
2025-12-05 20:32:30,Bangalore,BLR_C1,12.9716,77.5946,82.91,84.62,1.494,-87.2,188
2025-12-05 20:33:00,Bangalore,BLR_C1,12.9716,77.5946,75.64,85.57,1.513,-77.7,180
2025-12-05 20:33:30,Bangalore,BLR_C1,12.9716,77.5946,104.34,83.91,1.446,-80.1,185
2025-12-05 20:34:00,Bangalore,BLR_C1,12.9716,77.5946,80.88,83.15,1.557,-87.6,162
2025-12-05 20:34:30,Bangalore,BLR_C1,12.9716,77.5946,98.15,86.39,1.397,-80.8,172
2025-12-05 20:35:00,Bangalore,BLR_C1,12.9716,77.5946,82.87,81.34,1.456,-93.5,154
2025-12-05 20:35:30,Bangalore,BLR_C1,12.9716,77.5946,104.43,83.27,1.447,-88.3,131
2025-12-05 20:36:00,Bangalore,BLR_C1,12.9716,77.5946,103.24,89.74,1.548,-82.8,178
2025-12-05 20:36:30,Bangalore,BLR_C1,12.9716,77.5946,91.32,84.03,1.386,-80.5,164
2025-12-05 20:37:00,Bangalore,BLR_C1,12.9716,77.5946,97.83,82.53,1.363,-87.9,140
2025-12-05 20:37:30,Bangalore,BLR_C1,12.9716,77.5946,105.04,83.57,1.559,-86.8,120
2025-12-05 20:38:00,Bangalore,BLR_C1,12.9716,77.5946,114.14,82.54,1.462,-82.5,183
2025-12-05 20:38:30,Bangalore,BLR_C1,12.9716,77.5946,95.34,78.7,1.46,-83.5,144
2025-12-05 20:39:00,Bangalore,BLR_C1,12.9716,77.5946,100.47,80.74,1.41,-83.7,169
2025-12-05 20:39:30,Bangalore,BLR_C1,12.9716,77.5946,98.35,93.54,1.508,-87.2,148
2025-12-05 20:40:00,Bangalore,BLR_C1,12.9716,77.5946,80.62,78.96,1.326,-83.1,181
2025-12-05 20:40:30,Bangalore,BLR_C1,12.9716,77.5946,99.48,87.2,1.461,-89.8,189
2025-12-05 20:41:00,Bangalore,BLR_C1,12.9716,77.5946,103.09,80.15,1.44,-90.7,177
2025-12-05 20:41:30,Bangalore,BLR_C1,12.9716,77.5946,113.44,81.49,1.501,-90.6,172
2025-12-05 20:42:00,Bangalore,BLR_C1,12.9716,77.5946,98.06,88.11,1.512,-82.0,135
2025-12-05 20:42:30,Bangalore,BLR_C1,12.9716,77.5946,96.57,78.57,1.49,-83.8,188
2025-12-05 20:43:00,Bangalore,BLR_C1,12.9716,77.5946,98.42,85.17,1.534,-85.6,161
2025-12-05 20:43:30,Bangalore,BLR_C1,12.9716,77.5946,85.02,85.78,1.418,-83.4,132
2025-12-05 20:44:00,Bangalore,BLR_C1,12.9716,77.5946,98.04,82.81,1.397,-89.3,173
2025-12-05 20:44:30,Bangalore,BLR_C1,12.9716,77.5946,83.82,82.97,1.446,-80.5,168
2025-12-05 20:45:00,Bangalore,BLR_C1,12.9716,77.5946,90.75,82.36,1.498,-85.1,175
2025-12-05 20:45:30,Bangalore,BLR_C1,12.9716,77.5946,105.44,79.56,1.422,-89.5,151
2025-12-05 20:46:00,Bangalore,BLR_C1,12.9716,77.5946,90.95,82.67,1.557,-84.7,136
2025-12-05 20:46:30,Bangalore,BLR_C1,12.9716,77.5946,89.76,81.57,1.535,-89.3,141
2025-12-05 20:47:00,Bangalore,BLR_C1,12.9716,77.5946,80.64,85.52,1.407,-82.0,137
2025-12-05 20:47:30,Bangalore,BLR_C1,12.9716,77.5946,94.23,78.51,1.412,-85.3,170
2025-12-05 20:48:00,Bangalore,BLR_C1,12.9716,77.5946,92.41,80.72,1.361,-83.7,156
2025-12-05 20:48:30,Bangalore,BLR_C1,12.9716,77.5946,97.98,78.94,1.482,-86.1,134
2025-12-05 20:49:00,Bangalore,BLR_C1,12.9716,77.5946,104.61,83.02,1.526,-80.2,178
2025-12-05 20:49:30,Bangalore,BLR_C1,12.9716,77.5946,84.61,86.66,1.432,-87.7,181
2025-12-05 20:50:00,Bangalore,BLR_C1,12.9716,77.5946,97.37,78.52,1.364,-79.9,146
2025-12-05 20:50:30,Bangalore,BLR_C1,12.9716,77.5946,80.4,81.01,1.386,-76.6,174
2025-12-05 20:51:00,Bangalore,BLR_C1,12.9716,77.5946,85.22,86.97,1.441,-82.6,163
2025-12-05 20:51:30,Bangalore,BLR_C1,12.9716,77.5946,88.47,82.32,1.385,-85.5,169
2025-12-05 20:52:00,Bangalore,BLR_C1,12.9716,77.5946,79.39,79.92,1.318,-86.5,126
2025-12-05 20:52:30,Bangalore,BLR_C1,12.9716,77.5946,91.34,82.41,1.556,-82.3,138
2025-12-05 20:53:00,Bangalore,BLR_C1,12.9716,77.5946,92.21,85.94,1.535,-88.7,148
2025-12-05 20:53:30,Bangalore,BLR_C1,12.9716,77.5946,87.6,79.63,1.19,-78.0,188
2025-12-05 20:54:00,Bangalore,BLR_C1,12.9716,77.5946,102.85,83.31,1.547,-84.2,146
2025-12-05 20:54:30,Bangalore,BLR_C1,12.9716,77.5946,113.06,79.37,1.53,-89.6,129
2025-12-05 20:55:00,Bangalore,BLR_C1,12.9716,77.5946,98.77,84.15,1.5,-75.4,166
2025-12-05 20:55:30,Bangalore,BLR_C1,12.9716,77.5946,97.31,75.78,1.464,-84.6,175
2025-12-05 20:56:00,Bangalore,BLR_C1,12.9716,77.5946,89.52,76.38,1.441,-82.9,158
2025-12-05 20:56:30,Bangalore,BLR_C1,12.9716,77.5946,79.57,81.96,1.46,-73.3,137
2025-12-05 20:57:00,Bangalore,BLR_C1,12.9716,77.5946,93.17,81.38,1.52,-75.3,176
2025-12-05 20:57:30,Bangalore,BLR_C1,12.9716,77.5946,99.83,83.7,1.382,-87.2,162
2025-12-05 20:58:00,Bangalore,BLR_C1,12.9716,77.5946,103.09,80.84,1.405,-81.7,159
2025-12-05 20:58:30,Bangalore,BLR_C1,12.9716,77.5946,93.07,86.77,1.396,-87.0,189
2025-12-05 20:59:00,Bangalore,BLR_C1,12.9716,77.5946,97.71,85.22,1.321,-88.3,178
2025-12-05 20:59:30,Bangalore,BLR_C1,12.9716,77.5946,67.29,83.25,1.367,-86.6,135
2025-12-05 21:00:00,Bangalore,BLR_C1,12.9716,77.5946,87.89,82.79,1.591,-82.5,123
2025-12-05 21:00:30,Bangalore,BLR_C1,12.9716,77.5946,112.41,86.04,1.418,-81.9,148
2025-12-05 21:01:00,Bangalore,BLR_C1,12.9716,77.5946,169.1,16.64,0.327,-85.6,101
2025-12-05 21:01:30,Bangalore,BLR_C1,12.9716,77.5946,170.08,30.14,0.191,-80.1,71
2025-12-05 21:02:00,Bangalore,BLR_C1,12.9716,77.5946,179.0,22.65,0.31,-82.0,74
2025-12-05 21:02:30,Bangalore,BLR_C1,12.9716,77.5946,161.96,24.98,0.253,-94.6,65
2025-12-05 21:03:00,Bangalore,BLR_C1,12.9716,77.5946,161.04,17.86,0.31,-83.4,65
2025-12-05 21:03:30,Bangalore,BLR_C1,12.9716,77.5946,142.83,25.6,0.354,-89.4,99
2025-12-05 21:04:00,Bangalore,BLR_C1,12.9716,77.5946,174.13,22.55,0.089,-86.4,100
2025-12-05 21:04:30,Bangalore,BLR_C1,12.9716,77.5946,153.57,21.16,0.24,-88.4,84
2025-12-05 21:05:00,Bangalore,BLR_C1,12.9716,77.5946,171.78,23.1,0.153,-86.9,58
2025-12-05 21:05:30,Bangalore,BLR_C1,12.9716,77.5946,171.95,15.54,0.268,-88.6,101
2025-12-05 21:06:00,Bangalore,BLR_C1,12.9716,77.5946,164.06,19.63,0.318,-85.0,71
2025-12-05 21:06:30,Bangalore,BLR_C1,12.9716,77.5946,154.32,22.58,0.29,-89.0,51
2025-12-05 21:07:00,Bangalore,BLR_C1,12.9716,77.5946,170.34,16.63,0.303,-83.4,71
2025-12-05 21:07:30,Bangalore,BLR_C1,12.9716,77.5946,168.94,22.37,0.239,-88.5,94
2025-12-05 21:08:00,Bangalore,BLR_C1,12.9716,77.5946,150.37,17.41,0.326,-87.3,74
2025-12-05 21:08:30,Bangalore,BLR_C1,12.9716,77.5946,143.88,20.42,0.407,-88.8,101
2025-12-05 21:09:00,Bangalore,BLR_C1,12.9716,77.5946,181.03,21.82,0.289,-85.6,101
2025-12-05 21:09:30,Bangalore,BLR_C1,12.9716,77.5946,148.2,21.44,0.387,-81.6,80
2025-12-05 21:10:00,Bangalore,BLR_C1,12.9716,77.5946,148.85,17.46,0.226,-87.3,90
2025-12-05 21:10:30,Bangalore,BLR_C1,12.9716,77.5946,181.98,21.01,0.182,-85.6,96
2025-12-05 21:11:00,Bangalore,BLR_C1,12.9716,77.5946,143.91,20.72,0.353,-80.9,55
2025-12-05 21:11:30,Bangalore,BLR_C1,12.9716,77.5946,143.0,15.33,0.235,-89.1,80
2025-12-05 21:12:00,Bangalore,BLR_C1,12.9716,77.5946,147.98,20.09,0.276,-84.7,45
2025-12-05 21:12:30,Bangalore,BLR_C1,12.9716,77.5946,137.71,16.35,0.313,-92.0,50
2025-12-05 21:13:00,Bangalore,BLR_C1,12.9716,77.5946,162.21,17.86,0.141,-87.9,56
2025-12-05 21:13:30,Bangalore,BLR_C1,12.9716,77.5946,162.82,26.96,0.335,-80.9,64
2025-12-05 21:14:00,Bangalore,BLR_C1,12.9716,77.5946,139.97,23.19,0.142,-82.7,53
2025-12-05 21:14:30,Bangalore,BLR_C1,12.9716,77.5946,151.25,14.89,0.172,-88.9,98
2025-12-05 21:15:00,Bangalore,BLR_C1,12.9716,77.5946,143.42,15.76,0.268,-87.8,60
2025-12-05 21:15:30,Bangalore,BLR_C1,12.9716,77.5946,145.09,15.2,0.25,-85.4,65
2025-12-05 21:16:00,Bangalore,BLR_C1,12.9716,77.5946,163.15,15.18,0.105,-92.0,40
2025-12-05 21:16:30,Bangalore,BLR_C1,12.9716,77.5946,150.84,22.02,0.31,-82.5,99
2025-12-05 21:17:00,Bangalore,BLR_C1,12.9716,77.5946,151.51,19.84,0.2,-89.5,64
2025-12-05 21:17:30,Bangalore,BLR_C1,12.9716,77.5946,145.43,22.31,0.322,-78.5,66
2025-12-05 21:18:00,Bangalore,BLR_C1,12.9716,77.5946,163.85,26.01,0.359,-92.8,68
2025-12-05 21:18:30,Bangalore,BLR_C1,12.9716,77.5946,144.0,20.74,0.354,-82.4,83
2025-12-05 21:19:00,Bangalore,BLR_C1,12.9716,77.5946,165.83,28.43,0.141,-82.3,69
2025-12-05 21:19:30,Bangalore,BLR_C1,12.9716,77.5946,157.36,21.49,0.257,-86.2,90
2025-12-05 21:20:00,Bangalore,BLR_C1,12.9716,77.5946,160.41,15.28,0.272,-83.1,76
2025-12-05 21:20:30,Bangalore,BLR_C1,12.9716,77.5946,180.39,17.38,0.137,-83.7,78
2025-12-05 21:21:00,Bangalore,BLR_C1,12.9716,77.5946,156.92,23.11,0.185,-89.0,46
2025-12-05 21:21:30,Bangalore,BLR_C1,12.9716,77.5946,170.34,19.77,0.256,-97.2,50
2025-12-05 21:22:00,Bangalore,BLR_C1,12.9716,77.5946,150.72,24.9,0.253,-84.5,56
2025-12-05 21:22:30,Bangalore,BLR_C1,12.9716,77.5946,145.7,29.77,0.197,-82.3,53
2025-12-05 21:23:00,Bangalore,BLR_C1,12.9716,77.5946,171.81,21.05,0.297,-91.9,104
2025-12-05 21:23:30,Bangalore,BLR_C1,12.9716,77.5946,167.13,18.32,0.178,-89.2,84
2025-12-05 21:24:00,Bangalore,BLR_C1,12.9716,77.5946,155.68,24.49,0.308,-91.0,87
2025-12-05 21:24:30,Bangalore,BLR_C1,12.9716,77.5946,161.06,20.24,0.213,-89.3,83
2025-12-05 21:25:00,Bangalore,BLR_C1,12.9716,77.5946,142.13,19.41,0.247,-94.4,101
2025-12-05 21:25:30,Bangalore,BLR_C1,12.9716,77.5946,173.17,24.68,0.421,-81.7,92
2025-12-05 21:26:00,Bangalore,BLR_C1,12.9716,77.5946,173.15,19.03,0.26,-85.4,107
2025-12-05 21:26:30,Bangalore,BLR_C1,12.9716,77.5946,146.42,25.55,0.321,-82.4,76
2025-12-05 21:27:00,Bangalore,BLR_C1,12.9716,77.5946,155.4,19.88,0.117,-86.3,64
2025-12-05 21:27:30,Bangalore,BLR_C1,12.9716,77.5946,165.43,16.71,0.349,-88.3,105
2025-12-05 21:28:00,Bangalore,BLR_C1,12.9716,77.5946,152.19,20.69,0.39,-86.2,78
2025-12-05 21:28:30,Bangalore,BLR_C1,12.9716,77.5946,137.27,24.52,0.235,-79.7,56
2025-12-05 21:29:00,Bangalore,BLR_C1,12.9716,77.5946,143.99,24.38,0.314,-85.4,59
2025-12-05 21:29:30,Bangalore,BLR_C1,12.9716,77.5946,176.07,14.96,0.184,-81.8,62
2025-12-05 21:30:00,Bangalore,BLR_C1,12.9716,77.5946,144.17,21.68,0.193,-98.6,67
2025-12-05 21:30:30,Bangalore,BLR_C1,12.9716,77.5946,149.1,20.09,0.293,-87.5,91
2025-12-05 21:31:00,Bangalore,BLR_C1,12.9716,77.5946,167.93,21.41,0.252,-85.7,61
2025-12-05 21:31:30,Bangalore,BLR_C1,12.9716,77.5946,169.53,24.48,0.191,-90.6,105
2025-12-05 21:32:00,Bangalore,BLR_C1,12.9716,77.5946,150.3,21.0,0.311,-83.8,58
2025-12-05 21:32:30,Bangalore,BLR_C1,12.9716,77.5946,165.03,17.97,0.128,-83.9,74
2025-12-05 21:33:00,Bangalore,BLR_C1,12.9716,77.5946,170.51,21.67,0.249,-93.2,87
2025-12-05 21:33:30,Bangalore,BLR_C1,12.9716,77.5946,161.54,19.63,0.121,-88.1,57
2025-12-05 21:34:00,Bangalore,BLR_C1,12.9716,77.5946,156.9,30.03,0.216,-88.6,45
2025-12-05 21:34:30,Bangalore,BLR_C1,12.9716,77.5946,191.84,26.76,0.192,-82.1,108
2025-12-05 21:35:00,Bangalore,BLR_C1,12.9716,77.5946,157.55,14.72,0.22,-78.4,101
2025-12-05 21:35:30,Bangalore,BLR_C1,12.9716,77.5946,167.8,19.27,0.142,-85.3,76
2025-12-05 21:36:00,Bangalore,BLR_C1,12.9716,77.5946,126.33,23.53,0.353,-88.5,40
2025-12-05 21:36:30,Bangalore,BLR_C1,12.9716,77.5946,173.98,21.67,0.327,-85.3,108
2025-12-05 21:37:00,Bangalore,BLR_C1,12.9716,77.5946,149.04,25.48,0.288,-88.7,90
2025-12-05 21:37:30,Bangalore,BLR_C1,12.9716,77.5946,168.61,20.95,0.273,-91.6,64
2025-12-05 21:38:00,Bangalore,BLR_C1,12.9716,77.5946,170.46,23.31,0.172,-79.5,59
2025-12-05 21:38:30,Bangalore,BLR_C1,12.9716,77.5946,161.69,20.32,0.18,-87.9,71
2025-12-05 21:39:00,Bangalore,BLR_C1,12.9716,77.5946,153.63,17.14,0.304,-82.9,104
2025-12-05 21:39:30,Bangalore,BLR_C1,12.9716,77.5946,184.5,27.41,0.15,-88.3,55
2025-12-05 21:40:00,Bangalore,BLR_C1,12.9716,77.5946,158.19,19.35,0.265,-84.5,94
2025-12-05 21:40:30,Bangalore,BLR_C1,12.9716,77.5946,161.06,26.12,0.305,-81.9,66
2025-12-05 21:41:00,Bangalore,BLR_C1,12.9716,77.5946,164.13,18.37,0.286,-83.5,70
2025-12-05 21:41:30,Bangalore,BLR_C1,12.9716,77.5946,140.71,23.51,0.224,-86.9,77
2025-12-05 21:42:00,Bangalore,BLR_C1,12.9716,77.5946,181.56,28.12,0.179,-88.6,49
2025-12-05 21:42:30,Bangalore,BLR_C1,12.9716,77.5946,142.21,26.61,0.243,-84.8,94
2025-12-05 21:43:00,Bangalore,BLR_C1,12.9716,77.5946,148.11,20.63,0.303,-83.2,84
2025-12-05 21:43:30,Bangalore,BLR_C1,12.9716,77.5946,154.85,15.18,0.233,-86.9,42
2025-12-05 21:44:00,Bangalore,BLR_C1,12.9716,77.5946,165.51,27.25,0.157,-75.7,71
2025-12-05 21:44:30,Bangalore,BLR_C1,12.9716,77.5946,163.88,20.07,0.242,-88.6,65
2025-12-05 21:45:00,Bangalore,BLR_C1,12.9716,77.5946,181.45,20.26,0.355,-79.9,95
2025-12-05 21:45:30,Bangalore,BLR_C1,12.9716,77.5946,174.37,25.5,0.161,-76.2,71
2025-12-05 21:46:00,Bangalore,BLR_C1,12.9716,77.5946,164.57,28.18,0.256,-89.1,109
2025-12-05 21:46:30,Bangalore,BLR_C1,12.9716,77.5946,173.0,20.96,0.292,-83.6,101
2025-12-05 21:47:00,Bangalore,BLR_C1,12.9716,77.5946,136.25,30.11,0.31,-88.3,105
2025-12-05 21:47:30,Bangalore,BLR_C1,12.9716,77.5946,139.95,30.36,0.252,-92.9,40
2025-12-05 21:48:00,Bangalore,BLR_C1,12.9716,77.5946,170.83,26.99,0.384,-87.6,93
2025-12-05 21:48:30,Bangalore,BLR_C1,12.9716,77.5946,154.65,18.28,0.142,-84.6,92
2025-12-05 21:49:00,Bangalore,BLR_C1,12.9716,77.5946,158.06,22.25,0.225,-75.2,47
2025-12-05 21:49:30,Bangalore,BLR_C1,12.9716,77.5946,139.59,23.5,0.269,-84.7,93
2025-12-05 21:50:00,Bangalore,BLR_C1,12.9716,77.5946,154.4,21.07,0.248,-85.9,106
2025-12-05 21:50:30,Bangalore,BLR_C1,12.9716,77.5946,159.95,24.46,0.223,-94.8,49
2025-12-05 21:51:00,Bangalore,BLR_C1,12.9716,77.5946,164.65,14.51,0.215,-87.0,81
2025-12-05 21:51:30,Bangalore,BLR_C1,12.9716,77.5946,154.93,19.84,0.076,-89.2,42
2025-12-05 21:52:00,Bangalore,BLR_C1,12.9716,77.5946,145.57,28.0,0.222,-81.7,69
